CITY.NAME,Year,Population,Levy.Rate,Adjusted.Amount,CITY.SIZE
NORTHBORO,2016,56,9.213,560957.3494,RURAL
NORTHWOOD,2016,1972,13.37893,54111573.55,RURAL PLUS
NORWALK,2016,10507,15.69376,357031000.5,NANO- and MICROPOLITAN
NORWAY,2016,527,11.85446,13500749.29,RURAL
NUMA,2016,90,10.99052,824051.4633,RURAL
OAKLAND,2016,1511,8.1,43377290.03,RURAL PLUS
OAKLAND ACRES,2016,157,6.73417,5648300.643,RURAL
OAKVILLE,2016,169,8.78193,6224634.648,RURAL
OCHEYEDAN,2016,466,12.81816,11874781.75,RURAL
ODEBOLT,2016,958,13.27141,19037069.54,RURAL PLUS
OELWEIN,2016,6024,18.12416,113429122.5,NANO- and MICROPOLITAN
OGDEN,2016,2025,16.02878,42784297.13,RURAL PLUS
OKOBOJI,2016,826,4.50408,287111693.1,RURAL PLUS
OLDS,2016,227,8.1,4659437.867,RURAL
OLIN,2016,684,14.21092,11336529.1,RURAL
OLLIE,2016,210,9.52002,2612146.032,RURAL
ONAWA,2016,2829,14.25168,68324531.57,URBAN CLUSTER
ONSLOW,2016,192,12.37955,3240875.892,RURAL
ORANGE CITY,2016,6173,13.98515,198201074.9,NANO- and MICROPOLITAN
ORCHARD,2016,70,8.1,931654.0685,RURAL
ORIENT,2016,369,15.84881,5551330.669,RURAL
ORLEANS,2016,606,3.75,103939948.7,RURAL
OSAGE,2016,3586,12.93649,96825936.47,URBAN CLUSTER
OSCEOLA,2016,5013,14.70395,156918816.1,NANO- and MICROPOLITAN
OSKALOOSA,2016,11514,13.84482,280193557.3,NANO- and MICROPOLITAN
OSSIAN,2016,805,12.83576,21402837.28,RURAL PLUS
OSTERDOCK,2016,57,1.57827,1030730.515,RURAL
OTHO,2016,518,14.82581,5924282.563,RURAL
OTO,2016,107,13.87425,1425220.434,RURAL
OTTOSEN,2016,37,14.59036,2395082.469,RURAL
OTTUMWA,2016,24648,20.5304,551284530.1,NANO- and MICROPOLITAN
OWASA,2016,42,10.47757,1133753.093,RURAL
OXFORD,2016,813,10.82201,22726416.79,RURAL PLUS
OXFORD JUNCTION,2016,483,20.76399,6115635.092,RURAL
OYENS,2016,102,8.1,4457782.4,RURAL
PACIFIC JUNCTION,2016,471,13.51686,9278236.7,RURAL
PACKWOOD,2016,218,6.16388,3573638.257,RURAL
PALMER,2016,155,10.23283,3599214.184,RURAL
PALO,2016,1063,13.00441,33935534.45,RURAL PLUS
PANAMA,2016,210,8.1,6851937.817,RURAL
PANORA,2016,1069,17.11104,33810836.19,RURAL PLUS
PANORAMA PARK,2016,148,5.7987,3776768.85,RURAL
PARKERSBURG,2016,1930,14.14451,60263124.9,RURAL PLUS
PARNELL,2016,229,8.1,4072797.525,RURAL
PATON,2016,231,12.64601,6202310.626,RURAL
PATTERSON,2016,162,10.45133,1913053.693,RURAL
PAULLINA,2016,1002,11.4536,23225842.87,RURAL PLUS
PELLA,2016,10231,10.2,427239067.9,NANO- and MICROPOLITAN
PEOSTA,2016,1650,8.251,112716166.8,RURAL PLUS
PERRY,2016,7694,17.87533,133274526.1,NANO- and MICROPOLITAN
PERSIA,2016,292,14.1511,5607382.898,RURAL
PETERSON,2016,316,19.2258,5468574.076,RURAL
PIERSON,2016,358,18.25228,6384367.993,RURAL
PILOT MOUND,2016,170,11.40475,2494653.456,RURAL
PIONEER,2016,22,8.1,3639125.853,RURAL
PISGAH,2016,238,16.28957,4067108.604,RURAL
PLAINFIELD,2016,421,15.44974,9865832.984,RURAL
PLANO,2016,68,6.7688,872968.5362,RURAL
PLEASANT HILL,2016,9850,11.65,487011869.9,NANO- and MICROPOLITAN
PLEASANT PLAIN,2016,98,8.1,1764338.756,RURAL
PLEASANTON,2016,45,6.86887,469519.0972,RURAL
PLEASANTVILLE,2016,1675,9.45542,38174112.83,RURAL PLUS
PLOVER,2016,71,12.41061,2241895.419,RURAL
PLYMOUTH,2016,369,12.09539,7903334.538,RURAL
POCAHONTAS,2016,1691,18.9691,38064285.64,RURAL PLUS
POLK CITY,2016,4437,7.9,170600008.2,URBAN CLUSTER
POMEROY,2016,619,19.77326,12158643.18,RURAL
POPEJOY,2016,76,8.1,999475.0137,RURAL
PORTSMOUTH,2016,183,8.07276,5807204.654,RURAL
POSTVILLE,2016,2099,15.90119,41297549.68,RURAL PLUS
PRAIRIE CITY,2016,1710,11.85359,39158824.69,RURAL PLUS
PRAIRIEBURG,2016,186,8.1,3324922.371,RURAL
PRESCOTT,2016,241,13.96374,2646996.727,RURAL
PRESTON,2016,968,8.22002,27139629.32,RURAL PLUS
PRIMGHAR,2016,871,18.81086,16768723.82,RURAL PLUS
PRINCETON,2016,943,10.27158,33584889.59,RURAL PLUS
PROMISE CITY,2016,110,8.5617,1180940.122,RURAL
PROTIVIN,2016,273,10.97227,7097236.102,RURAL
PULASKI,2016,278,10.05921,3317376.796,RURAL
QUASQUETON,2016,555,11.53129,10220208.15,RURAL
QUIMBY,2016,300,12.912,4194990.789,RURAL
RADCLIFFE,2016,537,11.78216,12271985.69,RURAL
RAKE,2016,217,10.3764,8114320.005,RURAL
RALSTON,2016,76,6.91158,13393207.87,RURAL
RANDALIA,2016,56,11.86462,685488.212,RURAL
RANDALL,2016,165,13.0551,4408972.393,RURAL
RANDOLPH,2016,152,12.11148,3712042.609,RURAL
RATHBUN,2016,87,8.1,1055833.144,RURAL
RAYMOND,2016,814,6.96247,25777707.59,RURAL PLUS
READLYN,2016,831,12.59552,23093386.61,RURAL PLUS
REASNOR,2016,152,13.05147,2715282.473,RURAL
RED OAK,2016,5410,17.18686,132316142.1,NANO- and MICROPOLITAN
REDDING,2016,79,8.1,901820.1602,RURAL
REDFIELD,2016,813,15.92204,16685064.82,RURAL PLUS
REINBECK,2016,1636,12.23644,49935106.81,RURAL PLUS
REMBRANDT,2016,202,10.40266,2289814.913,RURAL
REMSEN,2016,1648,11.57493,49611304.81,RURAL PLUS
RENWICK,2016,264,11.55846,13330898.25,RURAL
RHODES,2016,303,8.1,4364809.541,RURAL
RICEVILLE,2016,797,17.35877,15461137.02,RURAL
RICHLAND,2016,566,12.29934,11010820.32,RURAL
RICKARDSVILLE,2016,179,1.50014,6387715.917,RURAL
RICKETTS,2016,137,16.56768,926480.9317,RURAL
RIDGEWAY,2016,295,7.11313,10271925.07,RURAL
RINARD,2016,51,11.94866,1124552.251,RURAL
RINGSTED,2016,389,16.85209,6456103.63,RURAL
RIPPEY,2016,279,10.19615,4382470.263,RURAL
RIVERDALE,2016,435,11.90048,60770540.96,RURAL
RIVERSIDE,2016,1030,7.10391,90845775.87,RURAL PLUS
RIVERTON,2016,280,17.53794,3440184.413,RURAL
ROBINS,2016,3443,7.97127,170359082.6,URBAN CLUSTER
ROCK FALLS,2016,145,6.50153,4533092.838,RURAL
ROCK RAPIDS,2016,2550,18.0649,71933656.11,URBAN CLUSTER
ROCK VALLEY,2016,3792,13.59811,130116254.7,URBAN CLUSTER
ROCKFORD,2016,834,13.0143,16404453.58,RURAL PLUS
ROCKWELL,2016,1007,10.73172,25655971.47,RURAL PLUS
ROCKWELL CITY,2016,2122,24.49852,29678009.72,RURAL PLUS
RODMAN,2016,42,12.36971,944829.9324,RURAL
RODNEY,2016,58,11.30131,862684.2926,RURAL
ROLAND,2016,1296,10.11201,35022790.49,RURAL PLUS
ROLFE,2016,550,14.12143,9202864.232,RURAL
ROME,2016,116,8.1,1012582.05,RURAL
ROSE HILL,2016,163,8.1,1252244.947,RURAL
ROSSIE,2016,70,7.31137,1025545.482,RURAL
ROWAN,2016,155,18.39286,2045986.655,RURAL
ROWLEY,2016,269,9.91486,6232052.763,RURAL
ROYAL,2016,422,10.86864,9373654.222,RURAL
RUDD,2016,353,11.03207,9250719.996,RURAL
RUNNELLS,2016,521,11.25567,11196064.16,RURAL
RUSSELL,2016,533,12.90331,5648725.506,RURAL
RUTHVEN,2016,699,14.75119,11755762.21,RURAL
RUTLAND,2016,122,11.18459,2517445.678,RURAL
RYAN,2016,355,13.65846,10653077.68,RURAL
SABULA,2016,560,11.6276,14314480.82,RURAL
SAC CITY,2016,2103,15.88421,43241981.23,RURAL PLUS
ST. ANTHONY,2016,101,9.3879,1382189.419,RURAL
ST. CHARLES,2016,620,13.33506,14465866.45,RURAL
SALEM,2016,385,16.29198,4536733.067,RURAL
SALIX,2016,389,8.1,8368123.206,RURAL
SANBORN,2016,1395,13.38812,37745912.55,RURAL PLUS
SANDYVILLE,2016,51,7.4829,1402538.677,RURAL
SCARVILLE,2016,70,8.1,3046035.234,RURAL
SCHALLER,2016,735,12.58702,12560484.94,RURAL
SCHLESWIG,2016,871,9.1898,21571430.73,RURAL PLUS
SCRANTON,2016,532,17.33354,9952941.029,RURAL
SEARSBORO,2016,144,13.1605,2160731.214,RURAL
SERGEANT BLUFF,2016,4646,12.81575,142324947.6,URBAN CLUSTER
SEYMOUR,2016,702,16.20891,8284259.418,RURAL
SHAMBAUGH,2016,181,10.31613,2240190.867,RURAL
SHANNON CITY,2016,69,8.1,739050.7414,RURAL
SHARPSBURG,2016,88,19.19971,689091.9034,RURAL
SHEFFIELD,2016,1121,12.54604,29757268.84,RURAL PLUS
SHELBY,2016,618,8.1,43936426.42,RURAL
SHELDAHL,2016,321,2.81902,7047217.784,RURAL
SHELDON,2016,5067,13.22869,160454225.1,NANO- and MICROPOLITAN
SHELL ROCK,2016,1294,15.40395,37591998.13,RURAL PLUS
SHELLSBURG,2016,970,13.09724,25769787.28,RURAL PLUS
SHENANDOAH,2016,4957,19.8112,112033775.9,URBAN CLUSTER
SHERRILL,2016,175,1.75248,4757430.912,RURAL
SHUEYVILLE,2016,666,7.09995,38756732.26,RURAL
SIBLEY,2016,2635,19.03241,53864163.7,URBAN CLUSTER
SIDNEY,2016,1039,20.64774,19221827.33,RURAL PLUS
SIGOURNEY,2016,2005,18.8365,47215804.28,RURAL PLUS
SILVER CITY,2016,245,11.75905,5535284.428,RURAL
SIOUX CENTER,2016,7530,12.37006,285501356.3,NANO- and MICROPOLITAN
SIOUX CITY,2016,82748,16.11034,2428041400,NANO- and MICROPOLITAN
SIOUX RAPIDS,2016,776,14.55319,15415496.49,RURAL
SLATER,2016,1510,14.35484,46034780.88,RURAL PLUS
SLOAN,2016,981,8.87798,29024919.89,RURAL PLUS
SMITHLAND,2016,228,12.75952,2984568.546,RURAL
SOLDIER,2016,166,13.42334,2994696.44,RURAL
SOLON,2016,2589,10.833,100787927.1,URBAN CLUSTER
SOMERS,2016,105,8.1,2574203.181,RURAL
SOUTH ENGLISH,2016,207,7.7625,3174241.165,RURAL
SPENCER,2016,11094,11.99151,415900271.7,NANO- and MICROPOLITAN
SPILLVILLE,2016,355,8.1,9428916.205,RURAL
SPIRIT LAKE,2016,5021,10.544,290861416.9,NANO- and MICROPOLITAN
SPRAGUEVILLE,2016,79,7.21016,2011435.913,RURAL
SPRING HILL,2016,65,9.95481,1174346.242,RURAL
SPRINGBROOK,2016,146,7.92811,3466159.712,RURAL
SPRINGVILLE,2016,1133,14.09429,29587041.37,RURAL PLUS
ST. ANSGAR,2016,1130,12.16313,53374475.48,RURAL PLUS
ST. DONATUS,2016,130,6.90329,3860291.047,RURAL
ST. LUCAS,2016,138,12.58847,3605034.813,RURAL
ST. MARYS,2016,125,8.1,2860340.186,RURAL
ST. OLAF,2016,102,12.89555,1710642.82,RURAL
ST. PAUL,2016,127,2.4526,3739062.222,RURAL
STACYVILLE,2016,473,10.30459,13799512.39,RURAL
STANHOPE,2016,408,12.09961,7247178.895,RURAL
STANLEY,2016,120,12.35691,1086911.902,RURAL
STANTON,2016,633,11.36816,13283986.53,RURAL
STANWOOD,2016,661,8.88566,16424112.86,RURAL
STATE CENTER,2016,1450,9.64036,27772301.06,RURAL PLUS
STEAMBOAT ROCK,2016,308,11.53937,4378718.72,RURAL
STOCKPORT,2016,284,8.39728,3463172.922,RURAL
STOCKTON,2016,193,8.37,3252171.31,RURAL
STORM LAKE,2016,10717,13.6066,274307546.5,NANO- and MICROPOLITAN
STORY CITY,2016,3414,9.44119,138198870.5,URBAN CLUSTER
STOUT,2016,213,12.7187,3627322.297,RURAL
STRATFORD,2016,718,14.78656,14058565.2,RURAL
STRAWBERRY POINT,2016,1235,14.53602,25438943.6,RURAL PLUS
STRUBLE,2016,79,8.1,1259741.237,RURAL
STUART,2016,1654,19.93686,51543919.22,RURAL PLUS
SULLY,2016,820,10.26139,22650798.75,RURAL PLUS
SUMNER,2016,1993,13.87882,55120644.53,RURAL PLUS
SUPERIOR,2016,125,8.1,6389397.526,RURAL
SUTHERLAND,2016,611,18.21355,11469050.79,RURAL
SWALEDALE,2016,160,15.35735,2280095.738,RURAL
SWAN,2016,73,5.68473,1904633.751,RURAL
SWEA CITY,2016,518,24.22307,8663853.627,RURAL
SWISHER,2016,951,8.1,30767530.28,RURAL PLUS
TABOR,2016,984,10.61374,19680668.76,RURAL PLUS
TAMA,2016,2801,18.74732,53857240.97,URBAN CLUSTER
TEMPLETON,2016,343,10.97138,13067488.04,RURAL
TENNANT,2016,65,6.67026,1928984.372,RURAL
TERRIL,2016,355,9.81258,8457001.231,RURAL
THAYER,2016,56,8.1,450504.7604,RURAL
THOMPSON,2016,486,11.93266,10134231.09,RURAL
THOR,2016,181,8.1,5579064.902,RURAL
THORNBURG,2016,61,8.16485,693257.2643,RURAL
THORNTON,2016,410,13.71065,7542355.294,RURAL
THURMAN,2016,213,8.1,2635588.295,RURAL
TIFFIN,2016,3002,11.80309,106427636.1,URBAN CLUSTER
TINGLEY,2016,176,12.37957,1734917.815,RURAL
TIPTON,2016,3192,13.21,95359322.44,URBAN CLUSTER
TITONKA,2016,456,15.38827,7902489.909,RURAL
TOLEDO,2016,2186,14.45149,56475713.22,RURAL PLUS
TORONTO,2016,121,8.1,1307413.46,RURAL
TRAER,2016,1641,16.83137,41372704.61,RURAL PLUS
TREYNOR,2016,955,9.67485,29887705.3,RURAL PLUS
TRIPOLI,2016,1339,15.88839,27515952.08,RURAL PLUS
TRUESDALE,2016,79,12.04116,845068.6061,RURAL
TRURO,2016,491,14.32027,7663608.761,RURAL
TURIN,2016,64,8.1,635538.7211,RURAL
UDELL,2016,46,8.09728,358114.8143,RURAL
UNDERWOOD,2016,940,12.1814,30565669.18,RURAL PLUS
UNION,2016,390,10.96223,8208055.068,RURAL
UNIONVILLE,2016,96,8.0932,999139.3716,RURAL
UNIVERSITY HEIGHTS,2016,1071,11.0521,59673106.04,RURAL PLUS
UNIVERSITY PARK,2016,478,6.30331,8207216.388,RURAL
URBANA,2016,1461,14.15738,45956325.61,RURAL PLUS
URBANDALE,2016,43019,9.82,2432805000,NANO- and MICROPOLITAN
UTE,2016,348,19.87899,7847782.798,RURAL
VAIL,2016,426,12.83895,6783330.025,RURAL
VALERIA,2016,56,8.00476,593864.7195,RURAL
VAN HORNE,2016,662,15.42118,18650371.61,RURAL
VAN METER,2016,1115,15.4099,31637832.38,RURAL PLUS
VAN WERT,2016,209,7.50027,1730574.012,RURAL
VARINA,2016,67,18.91176,485331.6634,RURAL
VENTURA,2016,719,10.78005,44340538.64,RURAL
VICTOR,2016,871,9.47998,20674742.91,RURAL PLUS
VILLISCA,2016,1172,15.26924,19346566.38,RURAL PLUS
VINCENT,2016,165,8.1,9179511.19,RURAL
VINING,2016,49,15.19938,694493.6168,RURAL
VINTON,2016,5130,16.49821,127702454.4,NANO- and MICROPOLITAN
VOLGA,2016,199,14.55662,3287238.686,RURAL
WADENA,2016,247,9.32236,3162150.403,RURAL
WAHPETON,2016,352,3,182704483.9,RURAL
WALCOTT,2016,1646,10.12002,82865159.53,RURAL PLUS
WALFORD,2016,1452,8.1,55921587.67,RURAL PLUS
WALKER,2016,791,9.04408,18982661.53,RURAL
WALL LAKE,2016,767,9.88167,17911170.47,RURAL
WALLINGFORD,2016,181,8.1,5129420.915,RURAL
WALNUT,2016,780,14.46213,20569489.8,RURAL
WAPELLO,2016,2034,13.79021,44068660.9,RURAL PLUS
WASHINGTON,2016,7367,15.82079,191584150.3,NANO- and MICROPOLITAN
WASHTA,2016,229,17.29763,4284821.358,RURAL
WATERLOO,2016,68108,17.7637,2120334184,NANO- and MICROPOLITAN
WATERVILLE,2016,145,15.28323,1405403.955,RURAL
WAUCOMA,2016,251,11.43552,5329269.013,RURAL
WAUKEE,2016,19008,13.5,714022605,NANO- and MICROPOLITAN
WAUKON,2016,3691,12.25223,109007246.1,URBAN CLUSTER
WAVERLY,2016,10056,14.04833,387823760,NANO- and MICROPOLITAN
WAYLAND,2016,944,7.35001,20502871.22,RURAL PLUS
WEBB,2016,134,11.9305,3311285.955,RURAL
WEBSTER,2016,71,8.32706,1987767.623,RURAL
WEBSTER CITY,2016,7768,16.76156,183737341.3,NANO- and MICROPOLITAN
WELDON,2016,117,9.34778,1092935.616,RURAL
WELLMAN,2016,1412,12.30641,33864210.93,RURAL PLUS
WELLSBURG,2016,688,14.28632,17535867.38,RURAL
WELTON,2016,155,11.2339,3371065.085,RURAL
WESLEY,2016,371,14.77957,9838639.177,RURAL
WEST BEND,2016,751,10.91576,27830771.62,RURAL
WEST BRANCH,2016,2370,12.59382,114182640.6,RURAL PLUS
WEST BURLINGTON,2016,2941,10.1,148871366.1,URBAN CLUSTER
WEST CHESTER,2016,148,8.1,2098328.977,RURAL
WEST DES MOINES,2016,64595,12,4056783493,NANO- and MICROPOLITAN
WEST LIBERTY,2016,3723,15.29857,77223720.43,URBAN CLUSTER
WEST OKOBOJI,2016,300,2.00772,115032407.4,RURAL
WEST POINT,2016,950,7.13479,27142970.45,RURAL PLUS
WEST UNION,2016,2364,15.03815,65451363.05,RURAL PLUS
WESTFIELD,2016,132,8.1,1738281.884,RURAL
WESTGATE,2016,200,15.32778,2898827.712,RURAL
WESTPHALIA,2016,121,9.15038,2223018.738,RURAL
WESTSIDE,2016,296,11.53294,9032166.013,RURAL
WESTWOOD,2016,110,7.30353,4499839.629,RURAL
WHAT CHEER,2016,622,14.68653,7101153.343,RURAL
WHEATLAND,2016,733,9.32608,15923023.02,RURAL
WHITING,2016,737,10.64102,15608828.03,RURAL
WHITTEMORE,2016,489,16.1571,9403995.418,RURAL
WHITTEN,2016,145,12.8508,1460117.865,RURAL
WILLEY,2016,100,9.45746,1571459.268,RURAL
WILLIAMS,2016,330,12.41925,9757511.51,RURAL
WILLIAMSBURG,2016,3143,10.53549,126048344.8,URBAN CLUSTER
WILLIAMSON,2016,149,12.19959,1416598.256,RURAL
WILTON,2016,2840,13.73851,86689046.58,URBAN CLUSTER
WINDSOR HEIGHTS,2016,5033,15.07588,211298509,NANO- and MICROPOLITAN
WINFIELD,2016,1110,10.52903,19816822.19,RURAL PLUS
WINTERSET,2016,5215,15.02406,153535301.6,NANO- and MICROPOLITAN
WINTHROP,2016,847,8.37,20895904.71,RURAL PLUS
WIOTA,2016,110,12.41845,2078729.178,RURAL
WODEN,2016,214,9.65902,4749648.264,RURAL
WOODBINE,2016,1404,16.48488,41664079.34,RURAL PLUS
WOODBURN,2016,199,13.36669,1885078.138,RURAL
WOODWARD,2016,1452,16.69988,25631156.05,RURAL PLUS
WOOLSTOCK,2016,165,10.94273,4814848.652,RURAL
WORTHINGTON,2016,401,7.94069,9844065.533,RURAL
WYOMING,2016,512,15.16245,10600543.32,RURAL
YALE,2016,238,8.89804,7063319.257,RURAL
YETTER,2016,33,7.98711,3844757.191,RURAL
YORKTOWN,2016,87,15.87728,851218.9288,RURAL
ZEARING,2016,537,10.98467,11149047.07,RURAL
ZWINGLE,2016,91,4.78753,1868999.607,RURAL
ACKLEY,2015,1546,22.13729,30923766.06,RURAL PLUS
ACKWORTH,2015,107,2.42819,3771241.435,RURAL
ADAIR,2015,719,12.62959,23224375.93,RURAL
ADEL,2015,3980,13.9984,117281635.6,URBAN CLUSTER
AFTON,2015,826,12.20334,12495765.6,RURAL PLUS
AGENCY,2015,646,8.09993,12034213.05,RURAL
AINSWORTH,2015,580,8.1,7928447.757,RURAL
AKRON,2015,1483,14.12023,33649188.95,RURAL PLUS
ALBERT CITY,2015,689,9.84238,18277626.87,RURAL
ALBIA,2015,3789,19.21552,71305593.51,URBAN CLUSTER
ALBION,2015,472,9.89623,7928854.612,RURAL
ALBURNETT,2015,689,12.15096,19250703.17,RURAL
ALDEN,2015,758,18.40369,15422223.66,RURAL
ALEXANDER,2015,166,7.4925,4616833.372,RURAL
ALGONA,2015,5460,13.78909,189908365.1,NANO- and MICROPOLITAN
ALLEMAN,2015,454,11.03337,17341066.44,RURAL
ALLERTON,2015,500,10.30476,8828919.718,RURAL
ALLISON,2015,1014,18.69019,25038971.34,RURAL PLUS
ALTA,2015,1946,8.14268,46564754.35,RURAL PLUS
ALTA VISTA,2015,259,13.0086,3676503.33,RURAL
ALTON,2015,1267,13.98457,44539882.6,RURAL PLUS
ALTOONA,2015,17555,9.94369,721110286,NANO- and MICROPOLITAN
ALVORD,2015,201,8.1,4801506.981,RURAL
AMES,2015,65685,10.85538,2097371947,NANO- and MICROPOLITAN
ANAMOSA,2015,5439,15.68006,114327987.6,NANO- and MICROPOLITAN
ANDOVER,2015,102,8.1,1854141.707,RURAL
ANDREW,2015,413,9.49818,6189043.433,RURAL
ANITA,2015,948,13.13317,21408047.75,RURAL PLUS
ANKENY,2015,56109,11.9,2240213668,NANO- and MICROPOLITAN
ANTHON,2015,567,12.89331,9897064.746,RURAL
APLINGTON,2015,1106,14.7488,23646677.68,RURAL PLUS
ARCADIA,2015,476,15.37572,11969783.5,RURAL
ARCHER,2015,126,8.1,2122308.806,RURAL
AREDALE,2015,71,13.87251,1611696.406,RURAL
ARION,2015,109,9.58551,1656412.764,RURAL
ARISPE,2015,98,7.43328,1475339.179,RURAL
ARLINGTON,2015,408,14.625,7269216.807,RURAL
ARMSTRONG,2015,884,11.18506,20979131.83,RURAL PLUS
ARNOLDS PARK,2015,1224,5.25,217814906.7,RURAL PLUS
ARTHUR,2015,200,16.96543,2938744.232,RURAL
ASBURY,2015,5374,10.302,184950860.5,NANO- and MICROPOLITAN
ASHTON,2015,437,15.56114,9640306.716,RURAL
ASPINWALL,2015,40,8.48076,4076495.72,RURAL
ATALISSA,2015,310,7.30099,5594806.492,RURAL
ATKINS,2015,1784,8.76329,52811608.88,RURAL PLUS
ATLANTIC,2015,6800,18.00163,181902155.8,NANO- and MICROPOLITAN
AUBURN,2015,312,12.46489,4572382.54,RURAL
AUDUBON,2015,1994,17.86202,37735104.01,RURAL PLUS
AURELIA,2015,983,10.4413,21418316.77,RURAL PLUS
AURORA,2015,170,9.60261,3678101.627,RURAL
AVOCA,2015,1497,14.8374,49710124.37,RURAL PLUS
AYRSHIRE,2015,138,11.08274,1861112.203,RURAL
BADGER,2015,547,10.79079,10472958.95,RURAL
BAGLEY,2015,290,10.64816,3711787.505,RURAL
BALDWIN,2015,109,9.57623,2150268.736,RURAL
BALLTOWN,2015,68,16528,2567811.564,RURAL
BANCROFT,2015,717,16.38395,17075301.93,RURAL
BARNES CITY,2015,173,9.18493,2919102.987,RURAL
BARNUM,2015,188,9.7842,3009137.849,RURAL
BASSETT,2015,66,8.08225,731778.758,RURAL
BATAVIA,2015,534,8.09989,6351354.58,RURAL
BATTLE CREEK,2015,704,12.85961,9555112.143,RURAL
BAXTER,2015,1106,12.98033,21631123.33,RURAL PLUS
BAYARD,2015,456,13.92735,9531931.689,RURAL
BEACON,2015,490,8.1,5917589.802,RURAL
BEACONSFIELD,2015,14,8.1,431302.2351,RURAL
BEAMAN,2015,189,10.74195,6038167.908,RURAL
BEAVER,2015,50,6.01876,1904782.73,RURAL
BEDFORD,2015,1418,16.20119,21364200.78,RURAL PLUS
BELLE PLAINE,2015,2457,16.84446,54093499.23,RURAL PLUS
BELLEVUE,2015,2163,11.976,79773734.8,RURAL PLUS
BELMOND,2015,2320,16.96836,54294481.3,RURAL PLUS
BENNETT,2015,380,13.31407,7010107.583,RURAL
BENTON,2015,41,11.26689,575755.4473,RURAL
BERKLEY,2015,32,4.29771,456519.534,RURAL
BERNARD,2015,118,7.49592,2183423.561,RURAL
BERTRAM,2015,293,4.25013,13672727.62,RURAL
BETTENDORF,2015,35387,12.55,1754928771,NANO- and MICROPOLITAN
BEVINGTON,2015,64,8.1,2956029.144,RURAL
BIRMINGHAM,2015,436,9.22577,5829265.444,RURAL
BLAIRSBURG,2015,209,15.08626,3657349.454,RURAL
BLAIRSTOWN,2015,669,8.8297,16875678.33,RURAL
BLAKESBURG,2015,292,15.2732,3803422.378,RURAL
BLANCHARD,2015,37,7.96384,409475.1088,RURAL
BLENCOE,2015,211,12.90205,5908794.026,RURAL
BLOCKTON,2015,191,17.70923,1414288.665,RURAL
BLOOMFIELD,2015,2616,14.73314,59013877.24,URBAN CLUSTER
BLUE GRASS,2015,1645,11.65175,58721997.77,RURAL PLUS
BODE,2015,290,10.82859,8086923.333,RURAL
BONAPARTE,2015,418,9.99987,5735064.387,RURAL
BONDURANT,2015,5401,13.98626,134443949.7,NANO- and MICROPOLITAN
BOONE,2015,12605,15.6258,315439833.9,NANO- and MICROPOLITAN
BOUTON,2015,124,13.25031,2030446.095,RURAL
BOXHOLM,2015,193,6.70067,5047869.224,RURAL
BOYDEN,2015,703,12.72113,18481698.47,RURAL
BRADDYVILLE,2015,156,8.1,2709196.662,RURAL
BRADGATE,2015,83,8.38524,3018122.063,RURAL
BRANDON,2015,323,10.42782,5187804.205,RURAL
BRAYTON,2015,117,18.55585,1362507.591,RURAL
BREDA,2015,476,9.70338,14485205.85,RURAL
BRIDGEWATER,2015,154,10.8263,1762976.216,RURAL
BRIGHTON,2015,656,10.39805,8135594.321,RURAL
BRISTOW,2015,156,13.82323,2404225.89,RURAL
BRITT,2015,2034,17.04866,42260580.02,RURAL PLUS
BRONSON,2015,317,9.52035,5576953.696,RURAL
BROOKLYN,2015,1404,14.64765,34392928.39,RURAL PLUS
BRUNSVILLE,2015,152,6.51058,4515814.283,RURAL
BUCK GROVE,2015,43,10.76986,639422.6815,RURAL
BUCKEYE,2015,111,10.62107,3528098.057,RURAL
BUFFALO,2015,1294,9.03935,68505611.66,RURAL PLUS
BUFFALO CENTER,2015,891,16.97474,15028004.33,RURAL PLUS
BURLINGTON,2015,25308,15.93632,644521951.5,NANO- and MICROPOLITAN
BURT,2015,516,13.44007,5743359.089,RURAL
BUSSEY,2015,419,11.70727,4137815.187,RURAL
CALAMUS,2015,418,8.09992,9066791.969,RURAL
CALLENDER,2015,361,15.41669,6161742.18,RURAL
CALMAR,2015,953,12.68378,25195578.81,RURAL PLUS
CALUMET,2015,166,12.99937,3021824.872,RURAL
CAMANCHE,2015,4352,11.99394,140961602.6,URBAN CLUSTER
CAMBRIDGE,2015,823,9.00001,20007748.05,RURAL PLUS
CANTRIL,2015,216,12.28115,3670063.886,RURAL
CARBON,2015,32,8.94514,574517.7517,RURAL
CARLISLE,2015,4157,14.14457,109156905.6,URBAN CLUSTER
CARPENTER,2015,106,8.307,1762034.882,RURAL
CARROLL,2015,9962,11.98377,433389405.4,NANO- and MICROPOLITAN
CARSON,2015,810,16.07133,19451995.3,RURAL PLUS
CARTER LAKE,2015,3803,13.36389,113469993,URBAN CLUSTER
CASCADE,2015,2263,8.39,78284894.03,RURAL PLUS
CASEY,2015,404,18.44874,7355621.666,RURAL
CASTALIA,2015,167,8.1,2876339.533,RURAL
CASTANA,2015,137,13.2984,1746393.664,RURAL
CEDAR FALLS,2015,41378,11.81029,1535750614,NANO- and MICROPOLITAN
CEDAR RAPIDS,2015,130832,15.21621,5380413373,NANO- and MICROPOLITAN
CENTER POINT,2015,2529,13.71322,75227575.13,URBAN CLUSTER
CENTERVILLE,2015,5491,18.50304,109610612.2,NANO- and MICROPOLITAN
