"","Tax.Type","Levy.Authority.Code","CITY.NAME","Year","Population","FIPS_PL","county","latitude","longitude","Type","Amount","GDPD.BY.2006","Adjusted.Amount","CITY.SIZE","Levy.Rate","MSA","hub50","miles50","min50","hub25","miles25","min25","hub10","miles10","min10","microMSA","Prop.Tax.Revenue","Per.Capita.Revenue","Group.Per.Capita.Revenue","Per.Capita.Valuation","Group.Tax.Valuation","Group.Per.Capita.Valuation","Group.Levy.Rate","Fiscal.Capacity","Fiscal.Effort","hub_min","QOLjobs_i14","QOLmed_i14","QOLk12_i14","QOLhousing_i14","QOLgovt_i14","QOLchildsrv_i14","QOLseniorsrv_i14","QoL.Average","radius_mi","div_metric","div_metric_nice","value"
"748","TOTALS","73G674","CLARINDA",2010,5572,1913575,"Page County",40.73,-95.03,"Valuation With G&E Utilities",116850734,107.1741345,109028857.2,"NANO- and MICROPOLITAN",18.26889,"Omaha-Council Bluffs","Council Bluffs",76.43,81,"Urbandale",121.29,125,"Carroll",100.74,111,"Omaha-Council Bluffs",1991836.199,357.4723975,0.045726522,19567.27516,2006457677,32082.27686,13.01962364,60.99091795,140.3181114,81,44.2177,61.1111,76,46.6667,64.3275,61.2613,56.1905,58.5392571428571,NA,NA,NA,NA
"749","TOTALS","78G738","NEOLA",2010,842,1955560,"Pottawattamie County",41.45,-95.61,"Valuation With G&E Utilities",24510144,107.1741345,22869458.31,"RURAL PLUS",8.1,"Omaha-Council Bluffs","Council Bluffs",19.79,23,"Urbandale",106.65,98,"Carroll",74.87,85,"Omaha-Council Bluffs",185242.6123,220.0031025,0.201016156,27160.87685,1311817241,20938.82269,14.04181617,129.7153964,57.68484576,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","TOTALS","78G739","OAKLAND",2010,1527,1958080,"Pottawattamie County",41.3,-95.39,"Valuation With G&E Utilities",37546688,107.1741345,35033348.47,"RURAL PLUS",8.1,"Omaha-Council Bluffs","Council Bluffs",25.88,33,"Urbandale",104.03,101,"Carroll",79.07,87,"Omaha-Council Bluffs",283770.1226,185.8350508,0.201016156,22942.59887,1311817241,20938.82269,14.04181617,109.5696698,57.68484576,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","TOTALS","83G789","ELK HORN",2010,662,1924780,"Shelby County",41.59,-95.06,"Valuation With G&E Utilities",13920742,107.1741345,12988900.79,"RURAL",11.12066,"Omaha-Council Bluffs","Council Bluffs",57.19,56,"Urbandale",81.87,78,"Carroll",43.63,50,"Carroll, microMSA",144445.1495,218.1950899,0.377462973,19620.69606,461333506,19698.27096,12.34669365,99.6061842,90.06994356,50,42.4731,72.807,83.0986,58.3333,69.8925,64.5833,55.7971,63.8549857142857,NA,NA,NA,NA
"752","TOTALS","87G838","BEDFORD",2010,1440,1905365,"Taylor County",40.67,-94.72,"Valuation With G&E Utilities",24181131,107.1741345,22562469.13,"RURAL PLUS",18.70923,"Omaha-Council Bluffs","Council Bluffs",96.46,102,"Urbandale",116.02,117,"Norwalk",104.74,106,"Omaha-Council Bluffs",422126.4243,293.1433502,0.201016156,15668.38134,1311817241,20938.82269,14.04181617,74.82933293,133.2393885,102,23.5294,59.322,82.4242,41.3043,65.1852,57.9365,54.7009,54.9146428571429,NA,NA,NA,NA
"753","TOTALS","05G027","AUDUBON",2009,2120,1903655,"Audubon County",41.71,-94.92,"Valuation With G&E Utilities",40034049,106.5872079,37559900.3,"RURAL PLUS",16.8936,"Omaha-Council Bluffs","Council Bluffs",72.82,72,"Urbandale",81.57,82,"Carroll",27.48,32,"Carroll, microMSA",634521.9317,299.302798,0.204807227,17716.9341,1251114806,20658.07186,13.88020183,85.76276731,121.7100458,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","TOTALS","87G838","BEDFORD",2009,1470,1905365,"Taylor County",40.67,-94.72,"Valuation With G&E Utilities",21569161,106.5872079,20236162.89,"RURAL PLUS",16.87834,"Omaha-Council Bluffs","Council Bluffs",96.46,102,"Urbandale",116.02,117,"Norwalk",104.74,106,"Omaha-Council Bluffs",341552.8375,232.3488691,0.204807227,13766.0972,1251114806,20658.07186,13.88020183,66.63786095,121.600105,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","TOTALS","73G674","CLARINDA",2009,5301,1913575,"Page County",40.73,-95.03,"Valuation With G&E Utilities",113161464,106.5872079,106167959.8,"NANO- and MICROPOLITAN",18.39638,"Omaha-Council Bluffs","Council Bluffs",76.43,81,"Urbandale",121.29,125,"Carroll",100.74,111,"Omaha-Council Bluffs",1953106.133,368.4410739,0.050608035,20027.91168,1952135731,33087.60709,13.12377614,60.52994894,140.1759662,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","TOTALS","02G007","CORNING",2009,1555,1916500,"Adams County",40.99,-94.73,"Valuation With G&E Utilities",27690882,106.5872079,25979554.73,"RURAL PLUS",18.73425,"Omaha-Council Bluffs","Council Bluffs",75.12,80,"Urbandale",93.47,96,"Waukee",84.5,87,"Omaha-Council Bluffs",486707.4732,312.9951596,0.204807227,16707.10915,1251114806,20658.07186,13.88020183,80.87448462,134.9710201,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","TOTALS","24G220","DENISON",2009,7187,1919945,"Crawford County",42.01,-95.34,"Valuation With G&E Utilities",161593287,106.5872079,151606642.3,"NANO- and MICROPOLITAN",16.90314,"Omaha-Council Bluffs","Council Bluffs",68.59,77,"Fort Dodge",93.45,97,"Carroll",28.02,36,"Carroll, microMSA",2562628.301,356.5643941,0.050608035,21094.56551,1952135731,33087.60709,13.12377614,63.75367507,128.7978385,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","TOTALS","83G789","ELK HORN",2009,607,1924780,"Shelby County",41.59,-95.06,"Valuation With G&E Utilities",13534745,106.5872079,12698282.72,"RURAL",11.11663,"Omaha-Council Bluffs","Council Bluffs",57.19,56,"Urbandale",81.87,78,"Carroll",43.63,50,"Carroll, microMSA",141162.1107,232.5570192,0.373005777,20919.74089,444365953,19034.73776,12.50032388,109.9029635,88.9307358,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","TOTALS","36G339","HAMBURG",2009,1141,1933780,"Fremont County",40.6,-95.65,"Valuation With G&E Utilities",33755525,106.5872079,31669396.06,"RURAL PLUS",17.84568,"Omaha-Council Bluffs","Council Bluffs",51.67,50,"Urbandale",173.67,157,"Carroll",148.71,142,"Omaha-Council Bluffs",565161.9078,495.3215669,0.204807227,27755.82476,1251114806,20658.07186,13.88020183,134.3582545,128.569312,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","TOTALS","43G404","MISSOURI VALLEY",2009,2746,1952860,"Harrison County",41.55,-95.89,"Valuation With G&E Utilities",69952462,106.5872079,65629322.14,"URBAN CLUSTER",17.7767,"Omaha-Council Bluffs","Council Bluffs",22.68,26,"Urbandale",121.06,115,"Carroll",71.16,83,"Omaha-Council Bluffs",1166672.771,424.8626259,0.109667376,23899.97165,1067407971,25261.70235,15.28680433,94.60950537,116.2878756,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","TOTALS","78G738","NEOLA",2009,824,1955560,"Pottawattamie County",41.45,-95.61,"Valuation With G&E Utilities",21026612,106.5872079,19727144.02,"RURAL PLUS",8.55646,"Omaha-Council Bluffs","Council Bluffs",19.79,23,"Urbandale",106.65,98,"Carroll",74.87,85,"Omaha-Council Bluffs",168794.5187,204.8477169,0.204807227,23940.70876,1251114806,20658.07186,13.88020183,115.8903354,61.64506904,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","TOTALS","78G739","OAKLAND",2009,1381,1958080,"Pottawattamie County",41.3,-95.39,"Valuation With G&E Utilities",35288387,106.5872079,33107525.48,"RURAL PLUS",8.1,"Omaha-Council Bluffs","Council Bluffs",25.88,33,"Urbandale",104.03,101,"Carroll",79.07,87,"Omaha-Council Bluffs",268170.9564,194.1860655,0.204807227,23973.58833,1251114806,20658.07186,13.88020183,116.0494962,58.35650015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","TOTALS","65G621","PACIFIC JUNCTION",2009,507,1960825,"Mills County",41.01,-95.79,"Valuation With G&E Utilities",8904217,106.5872079,8353926.498,"RURAL",11.99763,"Omaha-Council Bluffs","Council Bluffs",19.21,23,"Urbandale",141.2,129,"Carroll",116.24,115,"Omaha-Council Bluffs",100227.3192,197.6870201,0.373005777,16477.17258,444365953,19034.73776,12.50032388,86.56369626,95.97855319,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","TOTALS","69G649","VILLISCA",2009,1226,1980985,"Montgomery County",40.93,-94.97,"Valuation With G&E Utilities",17491529,106.5872079,16410533.08,"RURAL PLUS",14.46917,"Omaha-Council Bluffs","Council Bluffs",65.44,71,"Urbandale",106.46,110,"Carroll",85.91,95,"Omaha-Council Bluffs",237446.7929,193.6760138,0.204807227,13385.42665,1251114806,20658.07186,13.88020183,64.79514033,104.2432248,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","TOTALS","05G027","AUDUBON",2008,2149,1903655,"Audubon County",41.71,-94.92,"Valuation With G&E Utilities",38198013,104.9182554,36407403.88,"RURAL PLUS",14.74274,"Omaha-Council Bluffs","Council Bluffs",72.82,72,"Urbandale",81.57,82,"Carroll",27.48,32,"Carroll, microMSA",536744.8895,249.7649555,0.189932544,16941.55602,1215744108,19994.47583,13.27763609,84.73118356,111.0343731,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","TOTALS","87G838","BEDFORD",2008,1467,1905365,"Taylor County",40.67,-94.72,"Valuation With G&E Utilities",21141965,104.9182554,20150892.63,"RURAL PLUS",15.58826,"Omaha-Council Bluffs","Council Bluffs",96.46,102,"Urbandale",116.02,117,"Norwalk",104.74,106,"Omaha-Council Bluffs",314117.3535,214.1222587,0.189932544,13736.12313,1215744108,19994.47583,13.27763609,68.69959105,117.4023741,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","TOTALS","73G674","CLARINDA",2008,5353,1913575,"Page County",40.73,-95.03,"Valuation With G&E Utilities",108893465,104.9182554,103788863.6,"NANO- and MICROPOLITAN",20.78313,"Omaha-Council Bluffs","Council Bluffs",76.43,81,"Urbandale",121.29,125,"Carroll",100.74,111,"Omaha-Council Bluffs",2157057.444,402.9623471,0.049758024,19388.91529,1901798495,32268.32881,13.16024711,60.0865183,157.9235543,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","TOTALS","02G007","CORNING",2008,1596,1916500,"Adams County",40.99,-94.73,"Valuation With G&E Utilities",26795338,104.9182554,25539252.33,"RURAL PLUS",18.40875,"Omaha-Council Bluffs","Council Bluffs",75.12,80,"Urbandale",93.47,96,"Waukee",84.5,87,"Omaha-Council Bluffs",470145.7114,294.5775134,0.189932544,16002.0378,1215744108,19994.47583,13.27763609,80.03229462,138.6447849,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","TOTALS","24G220","DENISON",2008,7182,1919945,"Crawford County",42.01,-95.34,"Valuation With G&E Utilities",155587045,104.9182554,148293587.6,"NANO- and MICROPOLITAN",16.64276,"Omaha-Council Bluffs","Council Bluffs",68.59,77,"Fort Dodge",93.45,97,"Carroll",28.02,36,"Carroll, microMSA",2468014.587,343.6389011,0.049758024,20647.95148,1901798495,32268.32881,13.16024711,63.98828897,126.462367,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","TOTALS","83G789","ELK HORN",2008,607,1924780,"Shelby County",41.59,-95.06,"Valuation With G&E Utilities",13529572,104.9182554,12895345.95,"RURAL",11.5199,"Omaha-Council Bluffs","Council Bluffs",57.19,56,"Urbandale",81.87,78,"Carroll",43.63,50,"Carroll, microMSA",148553.0958,244.7332714,0.351977305,21244.392,435107317.7,18617.40266,12.12173733,114.1103965,95.03505719,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","TOTALS","36G339","HAMBURG",2008,1158,1933780,"Fremont County",40.6,-95.65,"Valuation With G&E Utilities",33389891,104.9182554,31824672.32,"RURAL PLUS",15.03154,"Omaha-Council Bluffs","Council Bluffs",51.67,50,"Urbandale",173.67,157,"Carroll",148.71,142,"Omaha-Council Bluffs",478373.835,413.1034845,0.189932544,27482.44587,1215744108,19994.47583,13.27763609,137.4501943,113.2094591,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","TOTALS","43G404","MISSOURI VALLEY",2008,2746,1952860,"Harrison County",41.55,-95.89,"Valuation With G&E Utilities",69663043,104.9182554,66397446.95,"URBAN CLUSTER",16.12206,"Omaha-Council Bluffs","Council Bluffs",22.68,26,"Urbandale",121.06,115,"Carroll",71.16,83,"Omaha-Council Bluffs",1070463.624,389.8265199,0.104525641,24179.69663,1041666805,24603.59027,14.98694823,98.2771066,107.5740021,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","TOTALS","78G738","NEOLA",2008,822,1955560,"Pottawattamie County",41.45,-95.61,"Valuation With G&E Utilities",19951583,104.9182554,19016312.19,"RURAL PLUS",9.38351,"Omaha-Council Bluffs","Council Bluffs",19.79,23,"Urbandale",106.65,98,"Carroll",74.87,85,"Omaha-Council Bluffs",178439.7556,217.0799947,0.189932544,23134.19975,1215744108,19994.47583,13.27763609,115.7029569,70.67154073,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","TOTALS","78G739","OAKLAND",2008,1385,1958080,"Pottawattamie County",41.3,-95.39,"Valuation With G&E Utilities",34044858,104.9182554,32448936.42,"RURAL PLUS",8.1,"Omaha-Council Bluffs","Council Bluffs",25.88,33,"Urbandale",104.03,101,"Carroll",79.07,87,"Omaha-Council Bluffs",262836.385,189.7735632,0.189932544,23428.83496,1215744108,19994.47583,13.27763609,117.17654,61.00483507,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","TOTALS","65G621","PACIFIC JUNCTION",2008,514,1960825,"Mills County",41.01,-95.79,"Valuation With G&E Utilities",8775063,104.9182554,8363714.173,"RURAL",12.49176,"Omaha-Council Bluffs","Council Bluffs",19.21,23,"Urbandale",141.2,129,"Carroll",116.24,115,"Omaha-Council Bluffs",104477.5102,203.2636384,0.351977305,16271.81746,435107317.7,18617.40266,12.12173733,87.4011147,103.0525548,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","TOTALS","69G649","VILLISCA",2008,1223,1980985,"Montgomery County",40.93,-94.97,"Valuation With G&E Utilities",16821883,104.9182554,16033323.21,"RURAL PLUS",15.92419,"Omaha-Council Bluffs","Council Bluffs",65.44,71,"Urbandale",106.46,110,"Carroll",85.91,95,"Omaha-Council Bluffs",255317.6851,208.7634384,0.189932544,13109.83092,1215744108,19994.47583,13.27763609,65.56726482,119.9324178,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","TOTALS","05G027","AUDUBON",2007,2152,1903655,"Audubon County",41.71,-94.92,"Valuation With G&E Utilities",38673105,102.9190068,37576251.67,"RURAL PLUS",14.00318,"Omaha-Council Bluffs","Council Bluffs",72.82,72,"Urbandale",81.57,82,"Carroll",27.48,32,"Carroll, microMSA",526187.0159,244.5106951,0.179616321,17461.08349,1172221909,19238.82995,13.11693246,90.75959157,106.7565152,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","TOTALS","87G838","BEDFORD",2007,1481,1905365,"Taylor County",40.67,-94.72,"Valuation With G&E Utilities",21494358,102.9190068,20884731.28,"RURAL PLUS",15.62874,"Omaha-Council Bluffs","Council Bluffs",96.46,102,"Urbandale",116.02,117,"Norwalk",104.74,106,"Omaha-Council Bluffs",326402.0352,220.3930015,0.179616321,14101.77669,1172221909,19238.82995,13.11693246,73.29851516,119.1493517,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","TOTALS","73G674","CLARINDA",2007,5571,1913575,"Page County",40.73,-95.03,"Valuation With G&E Utilities",98448874,102.9190068,95656649.92,"NANO- and MICROPOLITAN",19.74784,"Omaha-Council Bluffs","Council Bluffs",76.43,81,"Urbandale",121.29,125,"Carroll",100.74,111,"Omaha-Council Bluffs",1889012.217,339.079558,0.046061618,17170.4631,1796800598,30464.5744,12.9385753,56.36206459,152.6276236,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","TOTALS","02G007","CORNING",2007,1618,1916500,"Adams County",40.99,-94.73,"Valuation With G&E Utilities",23910614,102.9190068,23232457.01,"RURAL PLUS",18.60098,"Omaha-Council Bluffs","Council Bluffs",75.12,80,"Urbandale",93.47,96,"Waukee",84.5,87,"Omaha-Council Bluffs",432146.4682,267.0868159,0.179616321,14358.7497,1172221909,19238.82995,13.11693246,74.63421492,141.808918,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","TOTALS","24G220","DENISON",2007,7238,1919945,"Crawford County",42.01,-95.34,"Valuation With G&E Utilities",146456118,102.9190068,142302304.1,"NANO- and MICROPOLITAN",16.63144,"Omaha-Council Bluffs","Council Bluffs",68.59,77,"Fort Dodge",93.45,97,"Carroll",28.02,36,"Carroll, microMSA",2366692.233,326.9815187,0.046061618,19660.44544,1796800598,30464.5744,12.9385753,64.53543446,128.5415095,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","TOTALS","83G789","ELK HORN",2007,605,1924780,"Shelby County",41.59,-95.06,"Valuation With G&E Utilities",11486724,102.9190068,11160935.54,"RURAL",11.5644,"Omaha-Council Bluffs","Council Bluffs",57.19,56,"Urbandale",81.87,78,"Carroll",43.63,50,"Carroll, microMSA",129069.5229,213.3380544,0.328944056,18447.82733,416926783,17784.7026,11.87014937,103.7286243,97.42421629,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","TOTALS","36G339","HAMBURG",2007,1183,1933780,"Fremont County",40.6,-95.65,"Valuation With G&E Utilities",33816100,102.9190068,32857001.89,"RURAL PLUS",15.19888,"Omaha-Council Bluffs","Council Bluffs",51.67,50,"Urbandale",173.67,157,"Carroll",148.71,142,"Omaha-Council Bluffs",499389.6289,422.1383169,0.179616321,27774.30422,1172221909,19238.82995,13.11693246,144.3658699,115.8722136,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","TOTALS","43G404","MISSOURI VALLEY",2007,2786,1952860,"Harrison County",41.55,-95.89,"Valuation With G&E Utilities",65265556,102.9190068,63414482.95,"URBAN CLUSTER",15.50568,"Omaha-Council Bluffs","Council Bluffs",22.68,26,"Urbandale",121.06,115,"Carroll",71.16,83,"Omaha-Council Bluffs",983284.68,352.9377889,0.101905407,22761.83882,1007987866,23706.76323,15.11603204,96.0141146,102.5777133,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","TOTALS","78G738","NEOLA",2007,821,1955560,"Pottawattamie County",41.45,-95.61,"Valuation With G&E Utilities",18367661,102.9190068,17846714.2,"RURAL PLUS",9.80373,"Omaha-Council Bluffs","Council Bluffs",19.79,23,"Urbandale",106.65,98,"Carroll",74.87,85,"Omaha-Council Bluffs",174964.3674,213.111288,0.179616321,21737.77613,1172221909,19238.82995,13.11693246,112.9890757,74.74102673,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","TOTALS","78G739","OAKLAND",2007,1400,1958080,"Pottawattamie County",41.3,-95.39,"Valuation With G&E Utilities",32696697,102.9190068,31769347.59,"RURAL PLUS",8.1,"Omaha-Council Bluffs","Council Bluffs",25.88,33,"Urbandale",104.03,101,"Carroll",79.07,87,"Omaha-Council Bluffs",257331.7155,183.8083682,0.179616321,22692.39114,1172221909,19238.82995,13.11693246,117.9509939,61.75224293,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","TOTALS","65G621","PACIFIC JUNCTION",2007,517,1960825,"Mills County",41.01,-95.79,"Valuation With G&E Utilities",8421487,102.9190068,8182635.321,"RURAL",12.59683,"Omaha-Council Bluffs","Council Bluffs",19.21,23,"Urbandale",141.2,129,"Carroll",116.24,115,"Omaha-Council Bluffs",103075.2661,199.371888,0.328944056,15827.14762,416926783,17784.7026,11.87014937,88.99304071,106.1219164,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","TOTALS","69G649","VILLISCA",2007,1246,1980985,"Montgomery County",40.93,-94.97,"Valuation With G&E Utilities",16295624,102.9190068,15833444.68,"RURAL PLUS",12.99878,"Omaha-Council Bluffs","Council Bluffs",65.44,71,"Urbandale",106.46,110,"Carroll",85.91,95,"Omaha-Council Bluffs",205815.464,165.1809503,0.179616321,12707.41949,1172221909,19238.82995,13.11693246,66.05089558,99.09923708,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","TOTALS","05G027","AUDUBON",2006,2160,1903655,"Audubon County",41.71,-94.92,"Valuation With G&E Utilities",38496166,100,38496166,"RURAL PLUS",15.9093,"Omaha-Council Bluffs","Council Bluffs",72.82,72,"Urbandale",81.57,82,"Carroll",27.48,32,"Carroll, microMSA",612447.0537,283.5403027,0.180546644,17822.29907,1181899094,19409.44105,13.10811733,91.82283522,121.3698322,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","TOTALS","87G838","BEDFORD",2006,1509,1905365,"Taylor County",40.67,-94.72,"Valuation With G&E Utilities",21367146,100,21367146,"RURAL PLUS",15.52136,"Omaha-Council Bluffs","Council Bluffs",96.46,102,"Urbandale",116.02,117,"Norwalk",104.74,106,"Omaha-Council Bluffs",331647.1652,219.7794336,0.180546644,14159.80517,1181899094,19409.44105,13.10811733,72.95318361,118.410292,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","TOTALS","73G674","CLARINDA",2006,5574,1913575,"Page County",40.73,-95.03,"Valuation With G&E Utilities",97899409,100,97899409,"NANO- and MICROPOLITAN",18.57535,"Omaha-Council Bluffs","Council Bluffs",76.43,81,"Urbandale",121.29,125,"Carroll",100.74,111,"Omaha-Council Bluffs",1818515.787,326.2496927,0.046001769,17563.58253,1788082848,30429.2374,12.92819224,57.71943048,143.6809544,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","TOTALS","02G007","CORNING",2006,1633,1916500,"Adams County",40.99,-94.73,"Valuation With G&E Utilities",23570552,100,23570552,"RURAL PLUS",17.52023,"Omaha-Council Bluffs","Council Bluffs",75.12,80,"Urbandale",93.47,96,"Waukee",84.5,87,"Omaha-Council Bluffs",412961.4923,252.8851759,0.180546644,14433.8959,1181899094,19409.44105,13.10811733,74.36533519,133.6593926,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","TOTALS","24G220","DENISON",2006,7217,1919945,"Crawford County",42.01,-95.34,"Valuation With G&E Utilities",143537674,100,143537674,"NANO- and MICROPOLITAN",16.37876,"Omaha-Council Bluffs","Council Bluffs",68.59,77,"Fort Dodge",93.45,97,"Carroll",28.02,36,"Carroll, microMSA",2350969.113,325.7543458,0.046001769,19888.82832,1788082848,30429.2374,12.92819224,65.36091609,126.6902572,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","TOTALS","83G789","ELK HORN",2006,595,1924780,"Shelby County",41.59,-95.06,"Valuation With G&E Utilities",11304809,100,11304809,"RURAL",11.6712,"Omaha-Council Bluffs","Council Bluffs",57.19,56,"Urbandale",81.87,78,"Carroll",43.63,50,"Carroll, microMSA",131940.6868,221.7490534,0.335384664,18999.67899,416798128,17743.64104,12.19266867,107.0788061,95.7230965,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","TOTALS","36G339","HAMBURG",2006,1183,1933780,"Fremont County",40.6,-95.65,"Valuation With G&E Utilities",31831578,100,31831578,"RURAL PLUS",14.93813,"Omaha-Council Bluffs","Council Bluffs",51.67,50,"Urbandale",173.67,157,"Carroll",148.71,142,"Omaha-Council Bluffs",475504.2503,401.9478024,0.180546644,26907.50465,1181899094,19409.44105,13.10811733,138.6310125,113.9609116,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","TOTALS","43G404","MISSOURI VALLEY",2006,2820,1952860,"Harrison County",41.55,-95.89,"Valuation With G&E Utilities",64371784,100,64371784,"URBAN CLUSTER",16.76142,"Omaha-Council Bluffs","Council Bluffs",22.68,26,"Urbandale",121.06,115,"Carroll",71.16,83,"Omaha-Council Bluffs",1078962.508,382.6108184,0.096693638,22826.87376,1019948254,23825.00009,14.47003176,95.81059253,115.8354057,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
